VIXC.SERIESC;O1;O2;O3;O6;OI;OM;ON;OS;OU;OV;OY;VI;VM;VX
2015-04-30;0.7243;0.6067;0.5602;0.4198;4453505.0;1.67;0.3015;14.5;14.55;0.7764;0.1832;0.7809;257128.0;1.214
2015-05-01;0.5711;0.5093;0.4723;0.3196;4461673.0;3.6;0.0657;12.5;12.7;0.5315;0.1832;0.5419;189052.0;1.029
2015-05-04;0.5489;0.4967;0.4784;0.4463;4502613.0;3.1;0.4305;13.0;12.85;0.4812;0.4146;0.5016;116994.0;0.922
2015-05-05;0.6536;0.532;0.4869;0.4052;4561353.0;2.5;0.3019;14.5;14.31;0.582;0.1986;0.5769;184753.0;0.936
2015-05-06;0.7902;0.6434;0.6055;0.3737;4711577.0;2.4;0.1113;15.0;15.15;0.6586;0.1986;0.6715;525953.0;1.022
2015-05-07;0.8005;0.654;0.6073;0.2942;4934383.0;2.3;0.1113;15.0;15.13;0.6887;0.1986;0.6995;481781.0;1.045
2015-05-08;0.4758;0.3664;0.3706;0.2402;4931617.0;3.0;0.0578;13.0;12.86;0.4005;0.1986;0.4005;428556.0;0.898
2015-05-11;0.5509;0.4733;0.4653;0.4047;5392631.0;2.6;0.3356;14.0;13.85;0.5159;0.2665;0.4913;1444832.0;0.971
2015-05-12;0.6352;0.5551;0.5136;0.358;5459830.0;2.5;0.1973;14.0;13.86;0.6036;0.0366;0.5949;328783.0;1.022
2015-05-13;0.6191;0.5419;0.4918;0.3875;5538802.0;2.3;0.2866;14.0;13.76;0.583;0.1857;0.59;283798.0;0.964
2015-05-14;0.5181;0.4959;0.4578;0.3049;5780683.0;3.2;0.1512;12.5;12.74;0.5128;0.1857;0.5095;465694.0;1.031
2015-05-15;0.524;0.4928;0.46;0.5122;5867726.0;3.1;0.5791;12.5;12.38;0.5094;0.6461;0.4766;288077.0;1.081
2015-05-18;0.5451;0.5435;0.482;0.2326;6149668.0;2.6;0.5791;12.5;12.73;0.5381;0.6461;0.5451;604197.0;0.983
2015-05-19;0.4524;0.525;0.5446;0.1582;3723009.0;2.0;0.5791;13.0;12.85;0.4445;0.6461;0.45;199328.0;1.047
2015-05-20;0.4697;0.4087;0.4113;0.3457;4103406.0;2.05;0.2791;13.0;12.88;0.5069;0.2124;0.4738;518969.0;0.976
2015-05-21;0.4914;0.4395;0.4564;0.3895;4215200.0;2.4;0.2413;12.0;12.11;0.4911;0.093;0.4966;268705.0;1.053
2015-05-22;0.4696;0.4989;0.3516;0.3829;4394069.0;2.47;0.64;12.0;12.13;0.4555;0.8971;0.4657;421209.0;0.989
2015-05-25;0.4696;0.4989;0.3516;0.3829;4394069.0;2.47;0.64;12.0;12.13;0.4555;0.8971;0.4657;;0.989
2015-05-26;0.6699;0.5915;0.5469;0.4454;4556227.0;1.5;0.4005;14.0;14.06;0.6846;0.3556;0.692;263751.0;1.107
2015-05-27;0.5207;0.4991;0.476;0.3576;4671558.0;1.4;0.2635;13.5;13.27;0.5849;0.1694;0.5276;169873.0;1.117
2015-05-28;0.6094;0.5382;0.5075;0.3988;4731757.0;1.45;0.3374;13.5;13.31;0.673;0.2759;0.637;131667.0;1.286
2015-05-29;0.6116;0.5582;0.522;0.4033;4816145.0;1.2;0.334;14.0;13.84;0.6542;0.2647;0.6348;186854.0;1.159
2015-06-01;0.6154;0.5477;0.5107;0.4132;4883375.0;2.33;0.3139;14.0;13.97;0.5636;0.2145;0.5601;180725.0;0.914
2015-06-02;0.6695;0.5568;0.5035;0.3552;5051555.0;2.5;0.2037;14.0;14.24;0.5579;0.0523;0.5764;330384.0;0.948
2015-06-03;0.6145;0.5607;0.5126;0.417;5101337.0;2.3;0.3493;14.0;13.66;0.5987;0.2816;0.5698;160859.0;0.947
2015-06-04;0.8012;0.6476;0.5682;0.4385;5344539.0;2.16;0.3291;15.0;14.71;0.6982;0.2196;0.6791;455136.0;0.983
2015-06-05;0.6971;0.5997;0.5173;0.4085;5461537.0;2.55;0.3202;14.0;14.21;0.6256;0.2318;0.638;316843.0;0.99
2015-06-08;0.8199;0.6529;0.5633;0.4667;5548276.0;2.2;0.3914;15.0;15.29;0.6836;0.3162;0.7012;437504.0;0.959
2015-06-09;0.721;0.612;0.5449;0.4102;5727424.0;2.55;0.2816;14.0;14.47;0.62;0.153;0.6536;381612.0;0.976
2015-06-10;0.5614;0.4949;0.4824;0.3855;6177965.0;2.6;0.2828;13.0;13.22;0.4815;0.18;0.503;1436830.0;0.992
2015-06-11;0.5705;0.5278;0.5179;0.3533;6464460.0;2.4;0.177;13.0;12.85;0.5326;0.0008;0.5356;473817.0;1.004
2015-06-12;0.6149;0.5852;0.5029;0.4275;6664927.0;1.99;0.3711;14.0;13.78;0.6085;0.3147;0.5818;444089.0;0.95
2015-06-15;0.8766;0.6903;0.5914;0.4791;6616699.0;2.08;0.3727;15.0;15.39;0.7701;0.2663;0.7847;613029.0;1.109
2015-06-16;0.8045;0.6558;0.5731;0.4426;3789237.0;1.85;0.3142;15.0;14.81;0.7849;0.1859;0.7647;456517.0;1.218
2015-06-17;0.7209;0.6368;0.5603;0.4332;4140261.0;2.15;0.3073;14.0;14.5;0.6364;0.1813;0.7069;554490.0;1.125
2015-06-18;0.6217;0.5394;0.4962;0.4145;4406025.0;2.28;0.2951;13.0;13.19;0.587;0.1757;0.6108;510249.0;1.241
2015-06-19;0.6591;0.5566;0.4919;0.4548;4646635.0;2.0;0.6185;14.0;13.96;0.6533;0.7822;0.6488;384756.0;1.16
2015-06-22;0.5458;0.4679;0.4488;0.3708;4748518.0;1.85;0.2601;13.0;12.74;0.5647;0.1494;0.5458;302087.0;1.152
2015-06-23;0.453;0.442;0.4395;0.4104;4866163.0;2.15;0.3884;12.0;12.11;0.4397;0.3664;0.4534;311942.0;1.128
2015-06-24;0.5721;0.4723;0.3946;0.3663;4901308.0;1.85;0.3218;13.0;13.26;0.5509;0.2772;0.5788;243588.0;1.121
2015-06-25;0.6998;0.5538;0.5164;0.4603;4957940.0;1.45;0.4441;14.0;14.01;0.7159;0.4278;0.7167;179784.0;1.235
2015-06-26;0.6868;0.5553;0.4957;0.4251;5037561.0;1.35;0.3253;14.0;14.02;0.7039;0.2255;0.706;234389.0;1.235
2015-06-29;1.2962;0.9628;0.7952;0.5733;5119544.0;1.8;0.3956;19.0;18.85;1.3972;0.2179;1.3875;569406.0;1.521
2015-06-30;1.2109;0.9122;0.7579;0.5512;5340308.0;1.9;0.3699;18.0;18.23;1.2896;0.1885;1.3043;631940.0;1.455
2015-07-01;0.974;0.7704;0.6688;0.509;5320585.0;1.97;0.3791;16.0;16.09;0.8053;0.2492;0.8125;292410.0;1.006
2015-07-02;1.0501;0.8265;0.7123;0.5143;5654866.0;2.2;0.3403;17.0;16.79;0.8929;0.1663;0.8798;651632.0;1.091
2015-07-03;1.0501;0.8265;0.7123;0.5143;5654866.0;2.2;0.3403;17.0;16.79;0.8929;0.1663;0.8798;;1.091
2015-07-06;1.1105;0.8483;0.7179;0.5309;5768972.0;2.4;0.3789;17.0;17.01;0.9316;0.2268;0.9323;464539.0;1.161
2015-07-07;1.0091;0.7814;0.6672;0.4976;5797481.0;2.3;0.3437;16.0;16.09;0.8726;0.1898;0.8787;279022.0;1.228
2015-07-08;1.2657;0.9717;0.8092;0.5813;5823787.0;2.05;0.3911;20.0;19.66;1.1191;0.2008;1.0977;281550.0;1.185
2015-07-09;1.293;0.9776;0.8199;0.5774;5961715.0;2.25;0.3639;20.0;19.97;1.1147;0.1504;1.1136;376751.0;1.193
2015-07-10;1.0343;0.802;0.6863;0.4924;6049806.0;2.2;0.3118;17.0;16.83;0.9396;0.1312;0.9243;530081.0;1.171
2015-07-13;0.6823;0.5943;0.5514;0.4818;6413724.0;2.15;0.4187;14.0;13.9;0.6419;0.3557;0.6353;1913758.0;1.112
2015-07-14;0.6923;0.5594;0.4768;0.3846;6451836.0;2.55;0.3065;13.5;13.37;0.6878;0.2284;0.6751;496675.0;1.117
2015-07-15;0.6549;0.573;0.4983;0.4101;6448393.0;2.65;0.3351;13.0;13.23;0.6294;0.2601;0.6365;380404.0;1.049
2015-07-16;0.578;0.4363;0.4313;0.4027;6705748.0;2.6;0.3708;12.0;12.11;0.5248;0.3389;0.547;593378.0;1.189
2015-07-17;0.5523;0.657;0.421;0.3484;6767852.0;2.55;0.3242;12.0;11.95;0.526;0.2999;0.526;419572.0;1.147
2015-07-20;0.5509;0.5222;0.4716;0.2376;6951737.0;2.35;0.0007;12.0;12.25;0.5231;0.2999;0.5509;359826.0;1.175
2015-07-21;0.5331;0.4437;0.4461;0.3681;4000582.0;2.35;0.288;12.0;12.22;0.532;0.208;0.5364;311762.0;1.152
2015-07-22;0.464;0.4108;0.5069;0.2197;4346764.0;2.25;0.288;12.0;12.12;0.4616;0.208;0.4691;566646.0;1.053
2015-07-23;0.6022;0.4988;0.4988;0.332;4508260.0;2.04;0.1652;12.5;12.64;0.6096;0.208;0.6146;443851.0;1.122
2015-07-24;0.6488;0.5467;0.5149;0.3713;4645093.0;1.8;0.1527;13.5;13.74;0.6222;0.208;0.6647;351558.0;1.131
2015-07-27;0.9362;0.7383;0.6609;0.5025;4891382.0;1.5;0.3572;16.0;15.6;1.0148;0.2119;0.9942;534078.0;1.282
2015-07-28;0.6702;0.5349;0.5203;0.3274;4982622.0;1.5;0.0901;13.5;13.44;0.7356;0.2119;0.7226;300834.0;1.135
2015-07-29;0.5602;0.4675;0.4724;0.2285;5096743.0;1.8;0.0901;12.5;12.5;0.6064;0.2119;0.6064;313373.0;1.183
2015-07-30;0.5728;0.5208;0.4616;0.4258;5140301.0;2.05;0.4106;12.0;12.13;0.5859;0.3954;0.5868;188827.0;1.245
2015-07-31;0.5175;0.4853;0.4417;0.3651;5202601.0;2.05;0.3629;12.0;12.12;0.5256;0.3606;0.5331;167493.0;1.161
2015-08-03;0.4306;0.3719;0.4198;0.3538;5505841.0;2.65;0.2612;12.5;12.56;0.3174;0.1686;0.3365;529575.0;0.922
2015-08-04;0.5116;0.4431;0.4156;0.4195;5636579.0;2.4;0.4529;13.0;13.0;0.4523;0.4863;0.4523;240264.0;0.986
2015-08-05;0.4725;0.4221;0.4245;0.2129;5801530.0;2.65;0.4529;12.5;12.51;0.405;0.4863;0.405;409015.0;0.899
2015-08-06;0.6771;0.5757;0.5532;0.4808;5881005.0;2.01;0.4062;14.0;13.77;0.5919;0.3316;0.5913;353392.0;0.948
2015-08-07;0.6098;0.5435;0.5152;0.3835;6040435.0;2.19;0.2337;13.5;13.39;0.594;0.0838;0.5761;350650.0;1.01
2015-08-10;0.4416;0.4277;0.4338;0.1661;6264339.0;2.9;0.2337;12.0;12.23;0.3831;0.0838;0.4077;1505661.0;1.029
2015-08-11;0.6337;0.5598;0.5355;0.4532;6425359.0;2.26;0.3704;13.5;13.71;0.5355;0.2875;0.5768;534302.0;1.011
2015-08-12;0.661;0.5746;0.5573;0.4147;6580242.0;2.19;0.2581;13.5;13.61;0.6084;0.1016;0.6185;916928.0;1.167
2015-08-13;0.6231;0.5635;0.5151;0.4635;6737277.0;2.0;0.4218;13.5;13.49;0.5914;0.3801;0.5902;609144.0;1.28
2015-08-14;0.5396;0.4902;0.4534;0.3392;6884432.0;2.31;0.2252;13.0;12.83;0.5122;0.1112;0.519;507534.0;1.237
2015-08-17;0.5151;0.5423;0.5039;0.1942;7095551.0;2.2;0.2252;13.0;13.02;0.5122;0.1112;0.5151;822331.0;1.089
2015-08-18;0.614;0.5503;0.5104;0.3511;4567123.0;1.75;0.1907;14.0;13.79;0.648;0.0302;0.6161;487792.0;1.195
2015-08-19;0.7634;0.7025;0.6192;0.3296;4866086.0;1.65;0.0396;15.0;15.25;0.7405;0.0302;0.7675;628267.0;1.184
2015-08-20;1.2267;0.9676;0.8022;0.5978;5218723.0;1.7;0.4202;19.0;19.14;1.2486;0.2425;1.2526;704807.0;1.32
2015-08-21;1.7111;1.2942;1.0728;0.7392;5281422.0;1.5;0.4464;28.0;28.03;1.7657;0.1537;1.7667;1117014.0;1.566
2015-08-24;2.0946;1.4683;1.2178;0.8122;5127637.0;2.0;0.4952;40.0;40.74;2.2423;0.1783;2.2469;1342257.0;1.964
2015-08-25;1.9019;1.3863;1.1431;0.7747;5223293.0;2.3;0.453;35.0;36.02;2.0435;0.1313;2.047;823186.0;1.791
2015-08-26;1.6512;1.2603;1.0366;0.7553;5289940.0;2.05;0.5178;30.0;30.32;1.776;0.2803;1.7753;1378691.0;1.591
2015-08-27;1.4601;1.1692;0.9753;0.6947;5269316.0;2.8;0.4556;26.0;26.1;1.5631;0.2166;1.5624;553788.0;1.547
2015-08-28;1.4689;1.158;0.9592;0.6566;5354250.0;2.9;0.3897;26.0;26.05;1.5926;0.1229;1.5913;400559.0;1.542
2015-08-31;1.4499;1.1505;0.9663;0.6708;5384528.0;2.88;0.3993;28.0;28.43;1.5975;0.1279;1.6068;380826.0;1.561
2015-09-01;1.4648;1.1881;0.9744;0.6757;5543695.0;2.75;0.4165;32.5;31.4;1.2833;0.1572;1.2712;864133.0;1.145
2015-09-02;1.244;1.0557;0.8931;0.6565;5552595.0;3.09;0.4514;26.0;26.09;1.1239;0.2463;1.1241;340777.0;1.133
2015-09-03;1.2855;1.0493;0.8869;0.6375;5722237.0;3.1;0.4038;26.0;25.61;1.1384;0.1702;1.1319;565192.0;1.186
2015-09-04;1.3101;1.0967;0.9202;0.6717;5795459.0;3.5;0.4504;28.0;27.8;1.1856;0.229;1.1907;330716.0;1.208
2015-09-07;1.3101;1.0967;0.9202;0.6717;5795459.0;3.5;0.4504;28.0;27.8;1.1856;0.229;1.1907;;1.208
2015-09-08;1.148;0.824;0.6496;0.4907;5907295.0;3.2;0.3637;25.0;24.9;0.9546;0.2367;0.9484;533606.0;1.003
2015-09-09;1.3131;1.0434;0.8811;0.6459;5920594.0;3.09;0.4291;26.0;26.23;1.1598;0.2123;1.1665;436287.0;1.213
2015-09-10;1.2517;1.0061;0.8562;0.6251;5937204.0;3.2;0.4068;24.0;24.37;1.113;0.1885;1.134;435755.0;1.206
2015-09-11;1.1187;0.9346;0.8244;0.6095;5963762.0;3.15;0.3964;23.0;23.2;1.0567;0.1833;1.0635;391698.0;1.121
2015-09-14;1.2169;0.9525;0.8252;0.6436;5965989.0;2.75;0.4669;24.0;24.25;1.1086;0.2903;1.122;439817.0;1.189
2015-09-15;1.1515;0.9253;0.8062;0.5981;3314020.0;1.89;0.3923;23.0;22.54;1.1112;0.1866;1.0993;287346.0;1.224
2015-09-16;1.1248;0.914;0.8193;0.6322;3496748.0;1.75;0.4457;21.0;21.35;1.0751;0.2592;1.0897;406697.0;1.257
2015-09-17;1.1347;0.9378;0.8134;0.6331;3743809.0;2.5;0.492;21.0;21.14;1.1071;0.3508;1.1084;661683.0;1.215
2015-09-18;1.1871;0.993;0.8523;0.6463;3730085.0;2.75;0.4742;22.0;22.28;1.148;0.3021;1.1677;336838.0;1.27
2015-09-21;1.0377;0.8847;0.8061;0.6299;3903621.0;2.17;0.4685;20.0;20.14;1.0304;0.3071;1.0377;521404.0;1.216
2015-09-22;1.1207;0.9698;0.8627;0.6623;3992236.0;2.61;0.468;22.0;22.44;1.1102;0.2737;1.1259;408757.0;1.258
2015-09-23;1.083;0.9787;0.8995;0.6926;4093340.0;2.16;0.5642;22.0;22.13;1.0846;0.4358;1.0902;249715.0;1.205
2015-09-24;1.1744;1.0178;0.9117;0.7025;4279797.0;2.32;0.5634;23.0;23.47;1.1749;0.4243;1.1909;430123.0;1.286
2015-09-25;1.1404;0.9964;0.8984;0.678;4250521.0;2.1;0.5111;24.0;23.62;1.1649;0.3443;1.1609;280168.0;1.244
2015-09-28;1.3161;1.0725;0.9348;0.6973;4336359.0;2.0;0.4717;28.0;27.63;1.402;0.2461;1.3803;367999.0;1.36
2015-09-29;1.2394;1.0404;0.9104;0.6918;4324646.0;1.9;0.482;27.0;26.83;1.3015;0.2723;1.2968;298286.0;1.29
2015-09-30;1.1073;0.9638;0.8489;0.6762;4232580.0;2.07;0.5237;24.0;24.5;1.1294;0.3711;1.1484;586181.0;1.24
2015-10-01;1.0095;0.9131;0.8289;0.6448;4303909.0;2.37;0.4573;23.0;22.55;0.97;0.2698;0.9552;419938.0;1.049
2015-10-02;0.946;0.8668;0.7928;0.6283;4429827.0;2.42;0.4849;21.0;20.94;0.9068;0.3414;0.9045;386897.0;1.127
2015-10-05;0.9139;0.8117;0.7485;0.6133;5158169.0;2.15;0.4715;20.0;19.54;0.8828;0.3297;0.8675;490661.0;1.117
2015-10-06;0.8638;0.7827;0.7108;0.5971;5217067.0;2.67;0.4987;19.0;19.4;0.8217;0.4004;0.8334;409728.0;1.008
2015-10-07;0.7987;0.7732;0.705;0.5775;5301708.0;2.6;0.4743;18.0;18.4;0.7807;0.3711;0.7965;327116.0;1.055
2015-10-08;0.8104;0.6953;0.6522;0.5221;5525678.0;2.59;0.3821;17.0;17.42;0.7272;0.2421;0.7489;229163.0;1.048
2015-10-09;0.7864;0.7176;0.6508;0.5688;5684809.0;2.55;0.5048;17.0;17.08;0.7641;0.4407;0.77;422914.0;1.088
2015-10-12;0.7646;0.6615;0.6092;0.5128;5793896.0;2.22;0.4187;16.0;16.17;0.744;0.3246;0.7559;503390.0;1.245
2015-10-13;0.9009;0.7808;0.6916;0.5874;6224270.0;2.41;0.4995;18.0;17.67;0.8977;0.4117;0.8786;912645.0;1.125
2015-10-14;0.9485;0.8058;0.7101;0.6173;6200526.0;2.46;0.5422;18.0;18.03;0.9192;0.467;0.9199;504777.0;1.205
2015-10-15;0.7948;0.6917;0.6251;0.5817;6281327.0;2.23;0.5507;16.0;16.05;0.7813;0.5198;0.7859;414398.0;1.292
2015-10-16;0.7524;0.6476;0.5895;0.5355;6503030.0;2.69;0.4898;15.0;15.05;0.7396;0.4441;0.7435;500214.0;1.206
2015-10-19;0.7634;0.6558;0.578;0.5283;6696633.0;1.87;0.4849;15.0;14.98;0.763;0.4415;0.7634;693593.0;1.321
2015-10-20;0.8186;0.6607;0.6241;0.5151;4105664.0;2.12;0.406;16.0;15.75;0.8421;0.297;0.8243;309065.0;1.209
2015-10-21;0.926;0.7319;0.6684;0.5521;4373898.0;2.55;0.4365;17.0;16.7;0.9665;0.3209;0.9402;488098.0;1.268
2015-10-22;0.8267;0.669;0.5709;0.4957;4473892.0;2.3;0.4891;14.5;14.45;0.8531;0.4825;0.8437;343916.0;1.38
2015-10-23;0.7593;0.6255;0.5385;0.4792;4722970.0;2.6;0.4526;14.5;14.46;0.7798;0.426;0.7786;672845.0;1.293
2015-10-26;0.801;0.6779;0.6016;0.4875;4768334.0;2.45;0.3814;15.0;15.29;0.791;0.2753;0.8339;102799.0;1.298
2015-10-27;0.8166;0.6807;0.6022;0.5129;4829468.0;2.15;0.4217;15.0;15.43;0.8323;0.3304;0.8592;167213.0;1.321
2015-10-28;0.6901;0.5858;0.5452;0.4779;4940048.0;1.95;0.3768;14.5;14.33;0.7232;0.2757;0.7302;322048.0;1.26
2015-10-29;0.6962;0.6281;0.5809;0.4792;5038115.0;2.07;0.4181;14.5;14.61;0.7192;0.3569;0.7257;190472.0;1.201
2015-10-30;0.7863;0.6309;0.5165;0.46;5115041.0;2.2;0.4604;15.0;15.07;0.8492;0.4608;0.8519;125328.0;1.171
2015-11-02;0.6386;0.5578;0.5067;0.521;5244537.0;3.0;0.4974;14.0;14.15;0.6076;0.4738;0.6191;271523.0;0.998
2015-11-03;0.6984;0.5868;0.5445;0.4286;5223229.0;2.9;0.2709;14.5;14.54;0.6334;0.1133;0.6366;136865.0;0.987
2015-11-04;0.7352;0.6585;0.6199;0.5286;5275380.0;2.45;0.4503;16.0;15.51;0.7277;0.3721;0.6754;378944.0;0.967
2015-11-05;0.7759;0.6935;0.6293;0.5045;5360829.0;2.6;0.4089;15.0;15.05;0.7153;0.3133;0.7174;227027.0;1.056
2015-11-06;0.6688;0.6019;0.5651;0.4829;5468043.0;2.5;0.3988;14.5;14.33;0.6266;0.3146;0.6353;303656.0;1.108
2015-11-09;0.8656;0.7451;0.6819;0.5438;5596370.0;2.15;0.4004;17.0;16.52;0.8723;0.2571;0.8295;487558.0;1.125
2015-11-10;0.6988;0.6775;0.6176;0.5247;5652583.0;2.52;0.4478;15.0;15.29;0.6773;0.3709;0.6985;236761.0;1.184
2015-11-11;0.766;0.6899;0.6473;0.5319;5718709.0;2.31;0.4141;16.0;16.06;0.742;0.2963;0.7458;216328.0;1.107
2015-11-12;0.9597;0.8387;0.755;0.5918;5773539.0;2.4;0.4331;18.0;18.37;0.9052;0.2743;0.935;314946.0;1.087
2015-11-13;1.0794;0.9224;0.8259;0.6165;5691020.0;2.4;0.4103;20.0;20.08;1.0338;0.2041;1.0388;902783.0;1.139
2015-11-16;0.9686;0.8475;0.757;0.5923;5766601.0;1.9;0.4307;18.0;18.16;0.9594;0.269;0.9686;797702.0;1.214
2015-11-17;0.997;0.8684;0.7914;0.6003;3473206.0;1.9;0.4096;19.0;18.84;1.0127;0.2189;1.0012;257717.0;1.258
2015-11-18;0.8065;0.77;0.7044;0.5355;3717473.0;2.0;0.367;17.0;16.85;0.8257;0.1985;0.8089;378722.0;1.245
2015-11-19;0.8847;0.8155;0.7008;0.5679;3873891.0;2.35;0.4276;17.0;16.99;0.8926;0.2873;0.8916;251125.0;1.271
2015-11-20;0.7354;0.6979;0.6502;0.5288;3939826.0;2.8;0.4241;15.0;15.47;0.7117;0.3194;0.7404;194927.0;1.107
2015-11-23;0.7227;0.7257;0.6533;0.5396;3952356.0;1.8;0.4224;16.0;15.62;0.739;0.3052;0.7207;185475.0;1.236
2015-11-24;0.7106;0.6914;0.6529;0.5504;4071795.0;2.02;0.4416;16.0;15.93;0.7212;0.3327;0.7151;281662.0;1.2
2015-11-25;0.688;0.7038;0.6538;0.5586;4034287.0;2.12;0.4872;15.0;15.19;0.6566;0.4157;0.6804;135293.0;1.2
2015-11-26;0.688;0.7038;0.6538;0.5586;4034287.0;2.12;0.4872;15.0;15.19;0.6566;0.4157;0.6804;;1.2
2015-11-27;0.66;0.6601;0.6145;0.5051;4115759.0;2.4;0.3951;15.0;15.12;0.6419;0.2852;0.6554;149968.0;1.149
2015-11-30;0.8281;0.772;0.6892;0.5544;4276788.0;1.7;0.4305;16.0;16.13;0.8344;0.3066;0.8464;304585.0;1.255
2015-12-01;0.6606;0.6742;0.635;0.5212;4380874.0;2.95;0.4039;15.0;14.67;0.7111;0.2867;0.6887;286224.0;1.114
2015-12-02;0.7804;0.7617;0.6925;0.5441;4485473.0;2.8;0.4283;16.0;15.91;0.7821;0.3126;0.7774;317924.0;1.054
2015-12-03;1.0301;0.8749;0.7871;0.5725;4513044.0;2.7;0.3329;18.0;18.11;0.924;0.0933;0.9316;490722.0;1.113
2015-12-04;0.6618;0.6747;0.63;0.4913;4578117.0;3.0;0.3691;15.0;14.81;0.6827;0.2469;0.6793;377902.0;1.103
2015-12-07;0.8013;0.7373;0.6606;0.5532;4648744.0;2.67;0.4626;16.0;15.84;0.7835;0.372;0.7751;319314.0;1.198
2015-12-08;0.9583;0.8141;0.7331;0.5685;4632552.0;2.42;0.4018;18.0;17.6;0.9123;0.2351;0.8914;290192.0;1.101
2015-12-09;1.1521;0.9218;0.8138;0.6122;4646974.0;2.2;0.4184;20.0;19.61;1.0125;0.2246;1.0042;494628.0;1.248
2015-12-10;1.0758;0.9184;0.812;0.6014;4740156.0;2.6;0.3947;19.0;19.34;1.0004;0.1881;1.0165;269165.0;1.153
2015-12-11;1.3853;1.0934;0.9282;0.7001;4855372.0;2.7;0.4875;24.0;24.39;1.2108;0.2748;1.2348;1108277.0;1.253
2015-12-14;1.2829;1.03;0.9202;0.6825;4858477.0;2.25;0.4451;23.0;22.73;1.2363;0.2077;1.2254;883368.0;1.281
2015-12-15;1.1859;1.0089;0.8754;0.701;2340370.0;1.95;0.5311;21.0;20.95;1.1644;0.3613;1.1614;138103.0;1.349
2015-12-16;0.9807;0.8205;0.7485;0.5903;2791231.0;2.2;0.4325;18.0;17.86;0.9616;0.2747;0.954;675574.0;1.369
2015-12-17;1.0332;0.8951;0.7799;0.6087;2772722.0;2.5;0.4138;19.0;18.94;1.0173;0.219;1.0148;220259.0;1.326
2015-12-18;1.1524;0.9532;0.8525;0.6369;2824164.0;2.56;0.4171;21.0;20.7;1.1485;0.1973;1.1325;121400.0;1.394
2015-12-21;1.0569;0.8803;0.7765;0.6155;2816349.0;2.22;0.4679;19.0;18.7;1.0732;0.3203;1.0569;57524.0;1.446
2015-12-22;0.8651;0.7786;0.7075;0.5864;2884066.0;2.15;0.5108;17.0;16.6;0.8739;0.4352;0.868;159451.0;1.333
2015-12-23;0.7603;0.6887;0.6249;0.5229;2912985.0;2.62;0.4057;16.0;15.57;0.8074;0.2885;0.765;141962.0;1.248
2015-12-24;0.7952;0.7061;0.621;0.5513;1781153.0;4.05;0.4971;14.5;15.74;0.7641;0.4429;0.7641;12717.0;1.27
2015-12-25;0.7952;0.7061;0.621;0.5513;1781153.0;4.05;0.4971;14.5;15.74;0.7641;0.4429;0.7641;;1.27
2015-12-28;0.965;0.7952;0.7093;0.5758;1344657.0;3.6;0.4756;14.5;16.91;0.7206;0.3753;0.7206;38514.0;1.478
2015-12-29;0.9897;0.7434;0.6913;0.5324;1418995.0;3.4;0.3874;14.5;16.08;0.8131;0.2425;0.8131;92153.0;1.35
2015-12-30;0.9824;0.7734;0.6883;0.5648;998149.0;4.05;0.4307;14.5;17.29;0.7333;0.2965;0.7333;22361.0;1.735
2015-12-31;1.1005;0.8558;0.7528;0.5944;1008204.0;4.1;0.4521;14.5;18.21;0.7996;0.3099;0.7996;36151.0;1.345
2016-01-01;1.1005;0.8558;0.7528;0.5944;1008204.0;4.1;0.4521;14.5;18.21;0.7996;0.3099;0.7996;;1.345
2016-01-04;1.2405;0.9538;0.8315;0.6312;3194412.0;2.25;0.4526;21.0;20.7;1.0502;0.274;1.0389;124622.0;1.214
2016-01-05;1.0856;0.8864;0.7847;0.6107;1137819.0;2.55;0.4642;19.0;19.34;0.9241;0.3177;0.9451;150773.0;1.201
2016-01-06;1.1279;0.919;0.814;0.6477;2320803.0;2.25;0.5045;21.0;20.59;1.0188;0.3614;0.995;223283.0;1.268
2016-01-07;1.3149;1.0946;0.9352;0.7007;2023912.0;2.37;0.5036;25.0;24.99;1.2163;0.3064;1.2157;235506.0;1.25
2016-01-08;1.3505;1.1096;0.9493;0.7082;1474257.0;2.37;0.5031;27.0;27.01;1.2325;0.2979;1.2327;139469.0;1.181
2016-01-11;1.2547;1.0237;0.9079;0.7048;3676973.0;2.37;0.5162;24.0;24.3;1.1336;0.3276;1.1489;231575.0;1.225
2016-01-12;1.1858;0.969;0.8664;0.6985;3738048.0;2.45;0.5439;22.0;22.47;1.0763;0.3893;1.0867;160623.0;1.225
2016-01-13;1.2384;1.0486;0.9385;0.7403;2813401.0;2.56;0.5538;25.0;25.22;1.1562;0.3673;1.1691;292320.0;1.232
2016-01-14;1.1785;1.0012;0.9174;0.72;4177258.0;2.35;0.5263;24.0;23.95;1.1199;0.3326;1.1186;483734.0;1.19
2016-01-15;1.239;1.0491;0.9615;0.7689;2329653.0;2.45;0.5809;27.0;27.02;1.1835;0.3929;1.1847;413320.0;1.227
2016-01-18;1.239;1.0491;0.9615;0.7689;2329653.0;2.45;0.5809;27.0;27.02;1.1835;0.3929;1.1847;;1.227
2016-01-19;1.219;1.0435;0.9318;0.7403;2315477.0;2.52;0.5521;26.0;26.05;1.2237;0.3639;1.2251;296629.0;1.265
2016-01-20;1.235;1.0604;0.9348;0.7775;2495144.0;2.2;0.6227;28.0;27.59;1.245;0.4679;1.2472;743376.0;1.288
