NASA100;IDV;MV;NR;PH;PI;PL;PO;RI
2011-09-13;1103795.0;2451066.0;2329.6;2225.4;2220.58;2189.83;2197.66;2327.89
2011-09-14;1103795.0;2486574.0;2362.48;2277.92;2252.75;2210.63;2233.66;2361.61
2011-09-15;1103795.0;2523898.0;2397.05;2289.69;2286.56;2254.47;2273.22;2397.07
2011-09-16;1103795.0;2545449.0;2417.01;2308.96;2306.09;2283.43;2284.28;2417.54
2011-09-19;1100514.0;2540821.0;2419.92;2319.73;2308.76;2260.24;2277.64;2420.34
2011-09-20;1100514.0;2526660.0;2406.76;2337.7;2295.89;2293.06;2318.55;2406.85
2011-09-21;1100514.0;2485292.0;2368.39;2321.22;2258.3;2257.55;2308.41;2367.51
2011-09-22;1100514.0;2404178.0;2293.05;2219.72;2184.59;2151.48;2196.63;2290.24
2011-09-23;1100514.0;2428681.0;2315.81;2216.75;2206.86;2165.62;2165.75;2313.59
2011-09-26;1100514.0;2458857.0;2343.84;2237.13;2234.28;2170.14;2216.66;2342.34
2011-09-27;1100514.0;2480059.0;2363.53;2290.71;2253.55;2241.75;2270.69;2362.54
2011-09-28;1100514.0;2444068.0;2330.1;2281.09;2220.84;2218.77;2266.29;2328.25
2011-09-29;1100514.0;2418583.0;2306.43;2258.96;2197.68;2160.2;2255.55;2303.97
2011-09-30;1100514.0;2354200.0;2246.63;2185.61;2139.18;2139.17;2167.24;2242.64
2011-10-03;1100514.0;2294614.0;2191.44;2153.95;2085.04;2084.3;2128.02;2186.11
2011-10-04;1100514.0;2343229.0;2236.81;2131.31;2129.21;2042.9;2064.01;2232.74
2011-10-05;1100514.0;2402166.0;2291.58;2187.56;2182.77;2106.62;2121.03;2288.95
2011-10-06;1100514.0;2440928.0;2327.58;2218.3;2217.99;2169.57;2181.58;2325.88
2011-10-07;1100514.0;2424171.0;2312.22;2227.38;2202.76;2190.26;2217.51;2310.2
2011-10-10;1100514.0;2507689.0;2389.79;2278.74;2278.65;2237.48;2241.17;2389.79
2011-10-11;1100514.0;2525590.0;2389.79;2300.7;2294.92;2269.54;2272.64;2406.85
2011-10-12;1100514.0;2539088.0;2389.79;2331.91;2307.18;2305.31;2316.76;2419.71
2011-10-13;1100514.0;2560761.0;2389.79;2330.64;2326.88;2299.73;2300.86;2440.37
2011-10-14;1100514.0;2610353.0;2389.79;2371.94;2371.94;2344.74;2360.0;2487.63
2011-10-17;1100514.0;2569022.0;2389.79;2367.21;2334.38;2322.53;2359.53;2448.24
2011-10-18;1100514.0;2602568.0;2389.79;2375.26;2364.87;2309.88;2331.98;2480.22
2011-10-19;1100514.0;2549678.0;2389.79;2357.55;2316.81;2310.65;2348.52;2429.84
2011-10-20;1100514.0;2538108.0;2389.79;2317.34;2306.29;2274.49;2317.34;2418.81
2011-10-21;1100514.0;2570723.0;2389.79;2349.79;2335.93;2314.77;2332.21;2449.9
2011-10-24;1100514.0;2624086.0;2389.79;2389.91;2384.42;2341.15;2341.71;2500.8
2011-10-25;1100514.0;2570661.0;2389.79;2375.53;2335.87;2332.18;2375.49;2449.88
2011-10-26;1100514.0;2569470.0;2389.79;2355.02;2334.79;2291.78;2349.85;2448.75
2011-10-27;1100514.0;2641049.0;2389.79;2412.52;2399.83;2365.91;2390.69;2516.96
2011-10-28;1100514.0;2642653.0;2389.79;2404.8;2401.29;2384.97;2386.02;2518.6
2011-10-31;1100514.0;2597299.0;2389.79;2389.29;2360.08;2359.85;2376.99;2475.44
2011-11-01;1100514.0;2529384.0;2389.79;2321.36;2298.37;2287.74;2301.11;2410.79
2011-11-02;1100514.0;2551347.0;2389.79;2329.06;2318.32;2298.71;2321.9;2431.72
2011-11-03;1100514.0;2605700.0;2389.79;2369.77;2367.71;2311.2;2340.14;2484.58
2011-11-04;1100514.0;2593162.0;2389.79;2364.37;2356.32;2331.46;2353.51;2472.63
