S&PCOMP;DSRI;DY;IDV;MV;NE;NR;PE;PH;PI;PL;PO;RI;VO
1980-06-25;131.841;5.29;;751705.0;;;7.62;;116.72;;;;
1980-06-26;131.269;5.29;;751705.0;;;7.62;;116.19;;;;
1980-06-27;131.081;5.29;;751705.0;;;7.62;;116.0;;;;
1980-06-30;129.118;5.29;;768675.0;;;7.62;;114.24;;;;
1980-07-01;129.924;5.29;;768675.0;;;7.62;;114.93;;;;
1980-07-02;130.799;5.36;;768675.0;;;7.55;;115.68;;;;
1980-07-03;133.224;5.36;;768675.0;;;7.55;;117.46;;;;
1980-07-04;133.251;5.36;;768675.0;;;7.55;;117.46;;;;
1980-07-07;133.833;5.36;;768675.0;;;7.55;;118.29;;;;
1980-07-08;133.351;5.36;;768675.0;;;7.55;;117.84;;;;
1980-07-09;133.537;5.26;;768675.0;;;7.72;;117.98;;;;
1980-07-10;132.398;5.26;;768675.0;;;7.72;;116.95;;;;
1980-07-11;133.432;5.26;;768675.0;;;7.72;;117.84;;;;
1980-07-14;135.917;5.26;;768675.0;;;7.72;;120.01;;;;
1980-07-15;135.14;5.26;;768675.0;;;7.72;;119.3;;;;
1980-07-16;135.541;5.17;;768675.0;;;7.82;;119.63;;;;
1980-07-17;137.619;5.17;;768675.0;;;7.82;;121.44;;;;
1980-07-18;138.326;5.17;;768675.0;;;7.82;;122.04;;;;
1980-07-21;138.887;5.17;;768675.0;;;7.82;;122.51;;;;
1980-07-22;138.551;5.17;;768675.0;;;7.82;;122.19;;;;
1980-07-23;138.284;5.1;;768675.0;;;7.97;;121.93;;;;
1980-07-24;138.152;5.1;;768675.0;;;7.97;;121.79;;;;
1980-07-25;137.033;5.1;;768675.0;;;7.97;;120.78;;;;
1980-07-28;137.798;5.1;;768675.0;;;7.97;;121.43;;;;
1980-07-29;138.926;5.1;;768675.0;;;7.97;;122.4;;;;
1980-07-30;138.76;5.09;;768675.0;;;7.99;;122.23;;;;
1980-07-31;138.151;5.09;;822436.0;;;7.99;;121.67;;;;
1980-08-01;137.656;5.09;;822436.0;;;7.99;;121.21;;;;
1980-08-04;137.422;5.09;;822436.0;;;7.99;;120.98;;;;
1980-08-05;137.176;5.09;;822436.0;;;7.99;;120.74;;;;
1980-08-06;138.123;5.12;;822436.0;;;7.95;;121.55;;;;
1980-08-07;140.139;5.12;;822436.0;;;7.95;;123.3;;;;
1980-08-08;140.519;5.12;;822436.0;;;7.95;;123.61;;;;
1980-08-11;141.877;5.12;;822436.0;;;7.95;;124.78;;;;
1980-08-12;140.779;5.12;;822436.0;;;7.95;;123.79;;;;
1980-08-13;140.227;5.05;;822436.0;;;8.06;;123.28;;;;
1980-08-14;142.495;5.05;;822436.0;;;8.06;;125.25;;;;
1980-08-15;143.058;5.05;;822436.0;;;8.06;;125.72;;;;
1980-08-18;140.434;5.05;;822436.0;;;8.06;;123.39;;;;
1980-08-19;139.561;5.05;;822436.0;;;8.06;;122.6;;;;
1980-08-20;140.921;5.03;;822436.0;;;8.09;;123.77;;;;
1980-08-21;142.872;5.03;;822436.0;;;8.09;;125.46;;;;
1980-08-22;143.538;5.03;;822436.0;;;8.09;;126.02;;;;
1980-08-25;142.586;5.03;;822436.0;;;8.09;;125.16;;;;
1980-08-26;142.249;5.03;;822436.0;;;8.09;;124.84;;;;
1980-08-27;140.772;5.04;;822436.0;;;8.08;;123.52;;;;
1980-08-28;139.158;5.04;;822436.0;;;8.08;;122.08;;;;
1980-08-29;139.527;5.04;;831606.0;;;8.08;;122.38;;;;
1980-09-01;139.554;5.04;;831606.0;;;8.08;;122.38;;;;
1980-09-02;141.132;5.04;;831606.0;;;8.08;;123.73;;;;
1980-09-03;143.874;4.95;;831606.0;;;8.44;;126.12;;;;
1980-09-04;145.704;4.95;;831606.0;;;8.44;;125.42;;;;
1980-09-05;142.514;4.95;;831606.0;;;8.44;;124.88;;;;
1980-09-08;140.749;4.95;;831606.0;;;8.44;;123.31;;;;
1980-09-09;141.643;4.95;;831606.0;;;8.44;;124.07;;;;
1980-09-10;142.515;5.0;;831606.0;;;8.35;;124.81;;;;
1980-09-11;143.514;5.0;;831606.0;;;8.35;;125.66;;;;
1980-09-12;143.404;5.0;;831606.0;;;8.35;;125.54;;;;
1980-09-15;143.58;5.0;;831606.0;;;8.35;;125.67;;;;
1980-09-16;144.831;5.0;;831606.0;;;8.35;;126.74;;;;
1980-09-17;147.292;4.84;;831606.0;;;8.62;;128.87;;;;
1980-09-18;146.782;4.84;;831606.0;;;8.62;;128.4;;;;
1980-09-19;147.781;4.84;;831606.0;;;8.62;;129.25;;;;
1980-09-22;149.124;4.84;;831606.0;;;8.62;;130.4;;;;
1980-09-23;148.042;4.84;;831606.0;;;8.62;;129.43;;;;
1980-09-24;149.145;4.82;;831606.0;;;8.72;;130.37;;;;
1980-09-25;147.285;4.82;;831606.0;;;8.72;;128.72;;;;
1980-09-26;144.6;4.82;;831606.0;;;8.72;;126.35;;;;
1980-09-29;141.41;4.82;;831606.0;;;8.72;;123.54;;;;
1980-09-30;143.634;4.82;;847018.0;;;8.72;;125.46;;;;
1980-10-01;145.574;4.91;;847018.0;;;8.5;;127.13;;;;
1980-10-02;146.701;4.91;;847018.0;;;8.5;;128.09;;;;
1980-10-03;148.149;4.91;;847018.0;;;8.5;;129.33;;;;
1980-10-06;150.927;4.91;;847018.0;;;8.5;;131.73;;;;
1980-10-07;150.118;4.91;;847018.0;;;8.5;;131.0;;;;
1980-10-08;150.891;4.74;;847018.0;;;8.81;;131.65;;;;
1980-10-09;150.219;4.74;;847018.0;;;8.81;;131.04;;;;
1980-10-10;149.387;4.74;;847018.0;;;8.81;;130.29;;;;
1980-10-13;151.409;4.74;;847018.0;;;8.81;;132.03;;;;
1980-10-14;151.425;4.74;;847018.0;;;8.81;;132.02;;;;
1980-10-15;153.38;4.69;;847018.0;;;8.95;;133.7;;;;
1980-10-16;151.709;4.69;;847018.0;;;8.95;;132.22;;;;
1980-10-17;150.933;4.69;;847018.0;;;8.95;;131.52;;;;
1980-10-20;152.212;4.69;;847018.0;;;8.95;;132.61;;;;
1980-10-21;151.355;4.69;;847018.0;;;8.95;;131.84;;;;
1980-10-22;151.475;4.76;;847018.0;;;8.83;;131.92;;;;
1980-10-23;148.758;4.76;;847018.0;;;8.83;;129.53;;;;
1980-10-24;149.152;4.76;;847018.0;;;8.83;;129.85;;;;
1980-10-27;146.917;4.76;;847018.0;;;8.83;;127.88;;;;
1980-10-28;147.139;4.76;;847018.0;;;8.83;;128.05;;;;
1980-10-29;147.006;4.91;;847018.0;;;8.56;;127.91;;;;
1980-10-30;145.171;4.91;;847018.0;;;8.56;;126.29;;;;
1980-10-31;146.555;4.91;;865411.0;;;8.56;;127.47;;;;
1980-11-03;148.388;4.91;;865411.0;;;8.56;;129.04;;;;
1980-11-04;148.416;4.91;;865411.0;;;8.56;;129.04;;;;
1980-11-05;151.078;4.79;;865411.0;;;8.79;;131.33;;;;
1980-11-06;148.321;4.79;;865411.0;;;8.79;;128.91;;;;
1980-11-07;148.66;4.79;;865411.0;;;8.79;;129.18;;;;
1980-11-10;149.032;4.79;;865411.0;;;8.79;;129.48;;;;
1980-11-11;151.109;4.79;;865411.0;;;8.79;;131.26;;;;
1980-11-12;154.97;4.68;;865411.0;;;9.01;;134.59;;;;
1980-11-13;157.186;4.68;;865411.0;;;9.01;;136.49;;;;
1980-11-14;157.975;4.68;;865411.0;;;9.01;;137.15;;;;
1980-11-17;158.694;4.68;;865411.0;;;9.01;;137.75;;;;
1980-11-18;160.97;4.68;;865411.0;;;9.01;;139.7;;;;
1980-11-19;160.26;4.54;;865411.0;;;9.31;;139.06;;;;
1980-11-20;161.833;4.54;;865411.0;;;9.31;;140.4;;;;
1980-11-21;160.374;4.54;;865411.0;;;9.31;;139.11;;;;
1980-11-24;159.48;4.54;;865411.0;;;9.31;;138.31;;;;
1980-11-25;160.684;4.54;;865411.0;;;9.31;;139.33;;;;
1980-11-26;161.68;4.51;;865411.0;;;9.38;;140.17;;;;
1980-11-27;161.708;4.51;;865411.0;;;9.38;;140.17;;;;
1980-11-28;162.14;4.51;;950418.0;;;9.38;;140.52;;;;
1980-12-01;158.349;4.51;;950418.0;;;9.38;;137.21;;;;
1980-12-02;158.099;4.51;;950418.0;;;9.38;;136.97;;;;
1980-12-03;157.827;4.63;;950418.0;;;9.25;;136.71;;;;
1980-12-04;157.59;4.63;;950418.0;;;9.25;;136.48;;;;
1980-12-05;154.788;4.63;;950418.0;;;9.25;;134.03;;;;
1980-12-08;150.865;4.63;;950418.0;;;9.25;;130.61;;;;
1980-12-09;150.742;4.63;;950418.0;;;9.25;;130.48;;;;
1980-12-10;148.205;4.94;;950418.0;;;8.68;;128.26;;;;
1980-12-11;147.193;4.94;;950418.0;;;8.68;;127.36;;;;
1980-12-12;149.383;4.94;;950418.0;;;8.68;;129.23;;;;
1980-12-15;149.666;4.94;;950418.0;;;8.68;;129.45;;;;
1980-12-16;151.024;4.94;;950418.0;;;8.68;;130.6;;;;
1980-12-17;153.7;4.78;;950418.0;;;8.99;;132.89;;;;
1980-12-18;153.856;4.78;;950418.0;;;8.99;;133.0;;;;
1980-12-19;154.694;4.78;;950418.0;;;8.99;;133.7;;;;
1980-12-22;157.13;4.78;;950418.0;;;8.99;;135.78;;;;
1980-12-23;156.603;4.78;;950418.0;;;8.99;;135.3;;;;
1980-12-24;157.302;4.66;;950418.0;;;9.19;;135.88;;;;
1980-12-25;157.33;4.66;;950418.0;;;9.19;;135.88;;;;
1980-12-26;158.158;4.66;;950418.0;;;9.19;;136.57;;;;
1980-12-29;156.402;4.66;;950418.0;;;9.19;;135.03;;;;
1980-12-30;156.778;4.66;;950418.0;;;9.19;;135.33;;;;
1980-12-31;157.304;4.67;;926337.0;;;9.19;;135.76;;;;
1981-01-01;157.333;4.67;;926337.0;;;9.19;;135.76;;;;
1981-01-02;158.033;4.67;;926337.0;;;9.19;;136.34;;;;
1981-01-05;159.951;4.67;;926337.0;;;9.19;;137.97;;;;
1981-01-06;160.154;4.67;;926337.0;;;9.19;;138.12;;;;
1981-01-07;156.657;4.7;;926337.0;;;9.18;;135.08;;;;
1981-01-08;154.342;4.7;;926337.0;;;9.18;;133.06;;;;
1981-01-09;154.858;4.7;;926337.0;;;9.18;;133.48;;;;
1981-01-12;154.932;4.7;;926337.0;;;9.18;;133.52;;;;
1981-01-13;154.693;4.7;;926337.0;;;9.18;;133.29;;;;
1981-01-14;154.93;4.76;;926337.0;;;9.07;;133.47;;;;
1981-01-15;155.829;4.76;;926337.0;;;9.07;;134.22;;;;
1981-01-16;156.497;4.76;;926337.0;;;9.07;;134.77;;;;
1981-01-19;156.061;4.76;;926337.0;;;9.07;;134.37;;;;
1981-01-20;152.93;4.76;;926337.0;;;9.07;;131.65;;;;
1981-01-21;152.621;4.83;;926337.0;;;8.97;;131.36;;;;
1981-01-22;151.371;4.83;;926337.0;;;8.97;;130.26;;;;
1981-01-23;151.364;4.83;;926337.0;;;8.97;;130.23;;;;
1981-01-26;150.939;4.83;;926337.0;;;8.97;;129.84;;;;
1981-01-27;152.455;4.83;;926337.0;;;8.97;;131.12;;;;
1981-01-28;151.577;4.89;;926337.0;;;8.9;;130.34;;;;
1981-01-29;151.489;4.89;;926337.0;;;8.9;;130.24;;;;
1981-01-30;150.715;4.89;;889404.0;;;8.9;;129.55;;;;
1981-02-02;147.671;4.89;;889404.0;;;8.9;;126.91;;;;
1981-02-03;149.503;4.89;;889404.0;;;8.9;;128.46;;;;
1981-02-04;149.683;4.97;;889404.0;;;8.78;;128.59;;;;
1981-02-05;150.922;4.97;;889404.0;;;8.78;;129.63;;;;
1981-02-06;152.081;4.97;;889404.0;;;8.78;;130.6;;;;
1981-02-09;150.561;4.97;;889404.0;;;8.78;;129.27;;;;
1981-02-10;150.555;4.97;;889404.0;;;8.78;;129.24;;;;
1981-02-11;149.418;5.0;;889404.0;;;8.76;;128.24;;;;
1981-02-12;148.561;5.0;;889404.0;;;8.76;;127.48;;;;
1981-02-13;148.007;5.0;;889404.0;;;8.76;;126.98;;;;
1981-02-16;148.036;5.0;;889404.0;;;8.76;;126.98;;;;
1981-02-17;149.685;5.0;;889404.0;;;8.76;;127.81;;;;
1981-02-18;149.842;5.0;;889404.0;;;8.78;;128.48;;;;
1981-02-19;147.689;5.0;;889404.0;;;8.78;;126.61;;;;
1981-02-20;147.683;5.0;;889404.0;;;8.78;;126.58;;;;
1981-02-23;148.61;5.0;;889404.0;;;8.78;;127.35;;;;
1981-02-24;148.685;5.0;;889404.0;;;8.78;;127.39;;;;
1981-02-25;150.033;5.02;;889404.0;;;8.78;;128.52;;;;
1981-02-26;151.907;5.02;;889404.0;;;8.78;;130.1;;;;
1981-02-27;153.302;5.02;;877709.0;;;8.78;;131.27;;;;
1981-03-02;154.196;5.02;;877709.0;;;8.78;;132.01;;;;
1981-03-03;152.532;5.02;;877709.0;;;8.78;;130.56;;;;
1981-03-04;152.912;4.94;;877709.0;;;8.94;;130.86;;;;
1981-03-05;151.854;4.94;;877709.0;;;8.94;;129.93;;;;
1981-03-06;151.789;4.94;;877709.0;;;8.94;;129.85;;;;
1981-03-09;153.303;4.94;;877709.0;;;8.94;;131.12;;;;
1981-03-10;152.56;4.94;;877709.0;;;8.94;;130.46;;;;
1981-03-11;151.993;4.99;;877709.0;;;8.8;;129.95;;;;
1981-03-12;155.812;4.99;;877709.0;;;8.8;;133.19;;;;
1981-03-13;155.749;4.99;;877709.0;;;8.8;;133.11;;;;
1981-03-16;157.616;4.99;;877709.0;;;8.8;;134.68;;;;
1981-03-17;156.756;4.99;;877709.0;;;8.8;;133.92;;;;
1981-03-18;157.137;4.84;;877709.0;;;9.09;;134.22;;;;
1981-03-19;156.276;4.84;;877709.0;;;9.09;;133.46;;;;
1981-03-20;157.031;4.84;;877709.0;;;9.09;;134.08;;;;
1981-03-23;158.947;4.84;;877709.0;;;9.09;;135.69;;;;
1981-03-24;157.781;4.84;;877709.0;;;9.09;;134.67;;;;
1981-03-25;160.669;4.75;;877709.0;;;9.28;;137.11;;;;
1981-03-26;159.714;4.75;;877709.0;;;9.28;;136.27;;;;
1981-03-27;157.844;4.75;;877709.0;;;9.28;;134.65;;;;
1981-03-30;157.439;4.75;;877709.0;;;9.28;;134.28;;;;
1981-03-31;159.485;4.75;;934522.0;;;9.28;;136.0;;;;
1981-04-01;160.183;4.77;;934522.0;;;9.25;;136.57;;;;
1981-04-02;159.919;4.77;;934522.0;;;9.25;;136.32;;;;
1981-04-03;158.974;4.77;;934522.0;;;9.25;;135.49;;;;
1981-04-06;157.173;4.77;;934522.0;;;9.25;;133.93;;;;
1981-04-07;157.178;4.77;;934522.0;;;9.25;;133.91;;;;
1981-04-08;158.381;4.86;;934522.0;;;9.08;;134.91;;;;
1981-04-09;158.129;4.86;;934522.0;;;9.08;;134.67;;;;
1981-04-10;157.971;4.86;;934522.0;;;9.08;;134.51;;;;
1981-04-13;156.403;4.86;;934522.0;;;9.08;;133.15;;;;
1981-04-14;155.88;4.86;;934522.0;;;9.08;;132.68;;;;
1981-04-15;157.66;4.86;;934522.0;;;9.07;;134.17;;;;
1981-04-16;158.312;4.86;;934522.0;;;9.07;;134.7;;;;
1981-04-17;158.342;4.86;;934522.0;;;9.07;;134.7;;;;
1981-04-20;159.253;4.86;;934522.0;;;9.07;;135.45;;;;
1981-04-21;157.848;4.86;;934522.0;;;9.07;;134.23;;;;
1981-04-22;157.772;4.87;;934522.0;;;9.06;;134.14;;;;
1981-04-23;157.566;4.87;;934522.0;;;9.06;;133.94;;;;
1981-04-24;159.008;4.87;;934522.0;;;9.06;;135.14;;;;
1981-04-27;159.438;4.87;;934522.0;;;9.06;;135.48;;;;
1981-04-28;157.89;4.87;;934522.0;;;9.06;;134.33;;;;
1981-04-29;156.637;4.92;;934522.0;;;9.0;;133.05;;;;
1981-04-30;156.384;4.92;;914341.0;;;9.0;;132.81;;;;
1981-05-01;156.307;4.92;;914341.0;;;9.0;;132.72;;;;
1981-05-04;153.922;4.92;;914341.0;;;9.0;;130.67;;;;
1981-05-05;153.539;4.92;;914341.0;;;9.0;;130.32;;;;
1981-05-06;154.111;5.02;;914341.0;;;8.82;;130.78;;;;
1981-05-07;155.189;5.02;;914341.0;;;8.82;;131.67;;;;
1981-05-08;155.208;5.02;;914341.0;;;8.82;;131.66;;;;
1981-05-11;152.938;5.02;;914341.0;;;8.82;;129.71;;;;
1981-05-12;154.159;5.02;;914341.0;;;8.82;;130.72;;;;
1981-05-13;153.988;5.01;;914341.0;;;8.81;;130.55;;;;
1981-05-14;154.879;5.01;;914341.0;;;8.81;;131.28;;;;
1981-05-15;155.959;5.01;;914341.0;;;8.81;;132.17;;;;
1981-05-18;156.426;5.01;;914341.0;;;8.81;;132.54;;;;
1981-05-19;155.925;5.01;;914341.0;;;8.81;;132.09;;;;
1981-05-20;155.848;4.97;;914341.0;;;8.91;;132.0;;;;
1981-05-21;155.583;4.97;;914341.0;;;8.91;;131.75;;;;
1981-05-22;155.116;4.97;;914341.0;;;8.91;;131.33;;;;
1981-05-25;155.146;4.97;;914341.0;;;8.91;;131.33;;;;
1981-05-26;156.877;4.97;;914341.0;;;8.91;;132.77;;;;
1981-05-27;158.089;4.92;;914341.0;;;9.03;;133.77;;;;
1981-05-28;157.74;4.92;;914341.0;;;9.03;;133.45;;;;
1981-05-29;156.753;4.92;;921168.0;;;9.03;;132.59;;;;
1981-06-01;156.57;4.92;;921168.0;;;9.03;;132.41;;;;
1981-06-02;154.483;4.92;;921168.0;;;9.03;;130.62;;;;
1981-06-03;154.62;5.08;;921168.0;;;8.82;;130.71;;;;
1981-06-04;154.946;5.08;;921168.0;;;8.82;;130.96;;;;
1981-06-05;156.467;5.08;;921168.0;;;8.82;;132.22;;;;
1981-06-08;156.521;5.08;;921168.0;;;8.82;;132.24;;;;
1981-06-09;156.232;5.08;;921168.0;;;8.82;;131.97;;;;
1981-06-10;156.677;5.03;;921168.0;;;9.09;;132.32;;;;
1981-06-11;159.064;5.03;;921168.0;;;9.09;;133.75;;;;
1981-06-12;158.123;5.03;;921168.0;;;9.09;;133.49;;;;
1981-06-15;158.296;5.03;;921168.0;;;9.09;;133.61;;;;
1981-06-16;156.596;5.03;;921168.0;;;9.09;;132.15;;;;
1981-06-17;158.013;4.98;;921168.0;;;9.16;;133.32;;;;
1981-06-18;156.052;4.98;;921168.0;;;9.16;;131.64;;;;
1981-06-19;156.829;4.98;;921168.0;;;9.16;;132.27;;;;
1981-06-22;156.479;4.98;;921168.0;;;9.16;;131.95;;;;
1981-06-23;158.17;4.98;;921168.0;;;9.16;;133.35;;;;
1981-06-24;157.382;5.02;;921168.0;;;9.11;;132.66;;;;
1981-06-25;157.59;5.02;;921168.0;;;9.11;;132.81;;;;
1981-06-26;157.324;5.02;;921168.0;;;9.11;;132.56;;;;
1981-06-29;156.559;5.02;;921168.0;;;9.11;;131.89;;;;
1981-06-30;155.829;5.02;;906487.0;;;9.11;;131.21;;;;
1981-07-01;154.102;5.13;;906487.0;;;8.9;;129.77;;;;
1981-07-02;152.791;5.13;;906487.0;;;8.9;;128.64;;;;
1981-07-03;152.821;5.13;;906487.0;;;8.9;;128.64;;;;
1981-07-06;151.342;5.13;;906487.0;;;8.9;;127.37;;;;
1981-07-07;152.406;5.13;;906487.0;;;8.9;;128.24;;;;
1981-07-08;152.531;5.2;;906487.0;;;8.8;;128.32;;;;
1981-07-09;153.727;5.2;;906487.0;;;8.8;;129.3;;;;
1981-07-10;153.841;5.2;;906487.0;;;8.8;;129.37;;;;
1981-07-13;154.193;5.2;;906487.0;;;8.8;;129.64;;;;
1981-07-14;154.236;5.2;;906487.0;;;8.8;;129.65;;;;
1981-07-15;154.956;5.12;;906487.0;;;8.93;;130.25;;;;
1981-07-16;155.118;5.12;;906487.0;;;8.93;;130.34;;;;
1981-07-17;155.648;5.12;;906487.0;;;8.93;;130.76;;;;
1981-07-20;153.25;5.12;;906487.0;;;8.93;;128.72;;;;
1981-07-21;152.828;5.12;;906487.0;;;8.93;;128.34;;;;
1981-07-22;151.417;5.26;;906487.0;;;8.72;;127.13;;;;
1981-07-23;151.77;5.26;;906487.0;;;8.72;;127.4;;;;
1981-07-24;153.063;5.26;;906487.0;;;8.72;;128.46;;;;
1981-07-27;154.81;5.26;;906487.0;;;8.72;;129.9;;;;
1981-07-28;153.936;5.26;;906487.0;;;8.72;;129.14;;;;
1981-07-29;153.99;5.17;;906487.0;;;8.86;;129.16;;;;
1981-07-30;155.034;5.17;;906487.0;;;8.86;;130.01;;;;
1981-07-31;156.151;5.17;;893527.0;;;8.86;;130.92;;;;
1981-08-03;155.657;5.17;;893527.0;;;8.86;;130.48;;;;
1981-08-04;156.523;5.17;;893527.0;;;8.86;;131.98;;;;
1981-08-05;158.332;5.06;;893527.0;;;9.1;;132.67;;;;
1981-08-06;158.327;5.06;;893527.0;;;9.1;;132.64;;;;
1981-08-07;157.295;5.06;;893527.0;;;9.1;;131.75;;;;
1981-08-10;158.269;5.06;;893527.0;;;9.1;;132.54;;;;
1981-08-11;159.864;5.06;;893527.0;;;9.1;;133.85;;;;
1981-08-12;159.358;5.03;;893527.0;;;9.15;;133.4;;;;
1981-08-13;159.52;5.03;;893527.0;;;9.15;;133.51;;;;
1981-08-14;158.332;5.03;;893527.0;;;9.15;;132.49;;;;
1981-08-17;156.844;5.03;;893527.0;;;9.15;;131.22;;;;
1981-08-18;155.548;5.03;;893527.0;;;9.15;;130.11;;;;
1981-08-19;156.033;5.15;;893527.0;;;8.95;;130.49;;;;
1981-08-20;156.303;5.15;;893527.0;;;8.95;;130.69;;;;
1981-08-21;154.587;5.15;;893527.0;;;8.95;;129.23;;;;
1981-08-24;150.155;5.15;;893527.0;;;8.95;;125.5;;;;
1981-08-25;149.742;5.15;;893527.0;;;8.95;;126.13;;;;
1981-08-26;149.57;5.38;;893527.0;;;8.57;;124.96;;;;
1981-08-27;147.865;5.38;;893527.0;;;8.57;;123.51;;;;
1981-08-28;148.578;5.38;;893527.0;;;8.57;;124.08;;;;
1981-08-31;147.064;5.38;;865762.0;;;8.57;;122.79;;;;
1981-09-01;147.37;5.38;;865762.0;;;8.57;;123.02;;;;
1981-09-02;147.964;5.44;;865762.0;;;8.47;;123.49;;;;
1981-09-03;145.298;5.44;;865762.0;;;8.47;;121.24;;;;
1981-09-04;143.926;5.44;;865762.0;;;8.47;;120.07;;;;
1981-09-07;143.956;5.44;;865762.0;;;8.47;;120.07;;;;
1981-09-08;141.48;5.44;;865762.0;;;8.47;;117.98;;;;
1981-09-09;142.015;5.68;;865762.0;;;7.86;;118.4;;;;
1981-09-10;144.133;5.68;;865762.0;;;7.86;;120.14;;;;
1981-09-11;145.928;5.68;;865762.0;;;7.86;;121.61;;;;
1981-09-14;144.82;5.68;;865762.0;;;7.86;;120.66;;;;
1981-09-15;143.783;5.68;;865762.0;;;7.86;;119.77;;;;
1981-09-16;142.734;5.67;;865762.0;;;7.89;;118.87;;;;
1981-09-17;140.699;5.67;;865762.0;;;7.89;;117.15;;;;
1981-09-18;139.661;5.67;;865762.0;;;7.89;;116.26;;;;
1981-09-21;140.869;5.67;;865762.0;;;7.89;;117.24;;;;
1981-09-22;140.227;5.67;;865762.0;;;7.89;;116.68;;;;
1981-09-23;139.02;5.83;;865762.0;;;7.68;;115.65;;;;
1981-09-24;138.282;5.83;;865762.0;;;7.68;;115.01;;;;
1981-09-25;135.619;5.83;;865762.0;;;7.68;;112.77;;;;
1981-09-28;138.969;5.83;;865762.0;;;7.68;;115.53;;;;
1981-09-29;139.493;5.83;;865762.0;;;7.68;;115.94;;;;
1981-09-30;139.813;5.81;;811687.0;;;7.71;;116.18;;;;
1981-10-01;140.928;5.81;;811687.0;;;7.71;;117.08;;;;
1981-10-02;143.705;5.81;;811687.0;;;7.71;;119.36;;;;
1981-10-05;143.917;5.81;;811687.0;;;7.71;;119.51;;;;
1981-10-06;143.805;5.81;;811687.0;;;7.71;;119.39;;;;
1981-10-07;146.149;5.57;;811687.0;;;8.06;;121.31;;;;
1981-10-08;147.385;5.57;;811687.0;;;8.06;;122.31;;;;
1981-10-09;146.38;5.57;;811687.0;;;8.06;;121.45;;;;
1981-10-12;146.122;5.57;;811687.0;;;8.06;;121.21;;;;
1981-10-13;145.635;5.57;;811687.0;;;8.06;;120.98;;;;
1981-10-14;143.279;5.64;;811687.0;;;7.89;;118.8;;;;
1981-10-15;144.407;5.64;;811687.0;;;7.89;;119.71;;;;
1981-10-16;143.811;5.64;;811687.0;;;7.89;;119.19;;;;
1981-10-19;143.589;5.64;;811687.0;;;7.89;;118.98;;;;
1981-10-20;145.189;5.64;;811687.0;;;7.89;;120.28;;;;
1981-10-21;145.004;5.66;;811687.0;;;7.97;;120.1;;;;
1981-10-22;144.48;5.66;;811687.0;;;7.97;;119.64;;;;
1981-10-23;143.255;5.66;;811687.0;;;7.97;;118.6;;;;
1981-10-26;142.755;5.66;;811687.0;;;7.97;;118.16;;;;
1981-10-27;144.151;5.66;;811687.0;;;7.97;;119.29;;;;
1981-10-28;144.376;5.72;;811687.0;;;7.93;;119.45;;;;
1981-10-29;143.937;5.72;;811687.0;;;7.93;;119.06;;;;
1981-10-30;147.39;5.72;;839075.0;;;7.93;;121.89;;;;
1981-11-02;150.217;5.72;;839075.0;;;7.93;;124.2;;;;
1981-11-03;150.975;5.72;;839075.0;;;7.93;;124.8;;;;
1981-11-04;150.934;5.45;;839075.0;;;8.28;;124.74;;;;
1981-11-05;149.514;5.45;;839075.0;;;8.28;;123.54;;;;
1981-11-06;148.492;5.45;;839075.0;;;8.28;;122.67;;;;
1981-11-09;149.274;5.45;;839075.0;;;8.28;;123.29;;;;
1981-11-10;148.591;5.45;;839075.0;;;8.28;;122.7;;;;
1981-11-11;148.889;5.54;;839075.0;;;8.19;;122.92;;;;
1981-11-12;149.248;5.54;;839075.0;;;8.19;;123.19;;;;
1981-11-13;147.437;5.54;;839075.0;;;8.19;;121.67;;;;
1981-11-16;145.736;5.54;;839075.0;;;8.19;;120.24;;;;
1981-11-17;146.87;5.54;;839075.0;;;8.19;;121.15;;;;
1981-11-18;145.823;5.66;;839075.0;;;8.01;;120.26;;;;
1981-11-19;146.4;5.66;;839075.0;;;8.01;;120.71;;;;
1981-11-20;147.645;5.66;;839075.0;;;8.01;;121.71;;;;
1981-11-23;147.544;5.66;;839075.0;;;8.01;;121.6;;;;
1981-11-24;149.894;5.66;;839075.0;;;8.01;;123.51;;;;
1981-11-25;150.581;5.5;;839075.0;;;8.26;;124.05;;;;
1981-11-26;150.613;5.5;;839075.0;;;8.26;;124.05;;;;
1981-11-27;151.908;5.5;;839075.0;;;8.26;;125.09;;;;
1981-11-30;153.47;5.5;;871351.0;;;8.26;;126.35;;;;
1981-12-01;153.199;5.5;;871351.0;;;8.26;;126.1;;;;
1981-12-02;151.518;5.47;;871351.0;;;8.14;;124.69;;;;
1981-12-03;152.072;5.47;;871351.0;;;8.14;;125.12;;;;
1981-12-04;153.49;5.47;;871351.0;;;8.14;;126.26;;;;
1981-12-07;152.221;5.47;;871351.0;;;8.14;;125.19;;;;
1981-12-08;151.804;5.47;;871351.0;;;8.14;;124.82;;;;
1981-12-09;152.638;5.45;;871351.0;;;8.2;;125.48;;;;
1981-12-10;152.95;5.45;;871351.0;;;8.2;;125.71;;;;
1981-12-11;152.033;5.45;;871351.0;;;8.2;;124.93;;;;
1981-12-14;149.448;5.45;;871351.0;;;8.2;;122.78;;;;
1981-12-15;149.735;5.45;;871351.0;;;8.2;;122.99;;;;
1981-12-16;149.073;5.62;;871351.0;;;8.0;;122.42;;;;
1981-12-17;149.958;5.62;;871351.0;;;8.0;;123.12;;;;
